,answers,original,t5_0,t5_1,t5_2,t5_3
10,slovene,"[{'token': 'french', 'score': 0.129}, {'token': 'dutch', 'score': 0.108}, {'token': 'young', 'score': 0.065}, {'token': 'of', 'score': 0.054}, {'token': 'estonian', 'score': 0.043}, {'token': 'swedish', 'score': 0.041}, {'token': 'european', 'score': 0.039}, {'token': 'hungarian', 'score': 0.037}, {'token': 'portuguese', 'score': 0.036}, {'token': 'finnish', 'score': 0.03}]","[{'token': 'english', 'score': 0.294}, {'token': 'german', 'score': 0.188}, {'token': 'french', 'score': 0.177}, {'token': 'dutch', 'score': 0.083}, {'token': 'portuguese', 'score': 0.066}, {'token': 'spanish', 'score': 0.058}, {'token': 'italian', 'score': 0.021}, {'token': 'it', 'score': 0.019}, {'token': 'catalan', 'score': 0.013}, {'token': 'russian', 'score': 0.012}]","[{'token': 'english', 'score': 0.485}, {'token': 'french', 'score': 0.118}, {'token': 'dutch', 'score': 0.079}, {'token': 'irish', 'score': 0.042}, {'token': 'spanish', 'score': 0.033}, {'token': 'portuguese', 'score': 0.031}, {'token': 'welsh', 'score': 0.023}, {'token': 'german', 'score': 0.021}, {'token': 'italian', 'score': 0.016}, {'token': 'polish', 'score': 0.014}]","[{'token': 'slovenian', 'score': 0.759}, {'token': 'young', 'score': 0.09}, {'token': 'slovene', 'score': 0.036}, {'token': 'more', 'score': 0.023}, {'token': '+', 'score': 0.016}, {'token': 'local', 'score': 0.008}, {'token': 'adult', 'score': 0.008}, {'token': 'of', 'score': 0.007}, {'token': 'native', 'score': 0.005}, {'token': 'indigenous', 'score': 0.004}]","[{'token': 'active', 'score': 0.133}, {'token': 'slovak', 'score': 0.118}, {'token': 'czech', 'score': 0.087}, {'token': 'slovenian', 'score': 0.067}, {'token': 'working', 'score': 0.041}, {'token': 'slavic', 'score': 0.039}, {'token': 'slovene', 'score': 0.034}, {'token': 'of', 'score': 0.032}, {'token': 'employed', 'score': 0.026}, {'token': 'living', 'score': 0.025}]"
11,french,"[{'token': 'french', 'score': 0.998}, {'token': 'spanish', 'score': 0.001}, {'token': 'english', 'score': 0.001}, {'token': 'fr', 'score': 0.0}, {'token': 'latin', 'score': 0.0}, {'token': 'american', 'score': 0.0}, {'token': 'pronunciation', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'singular', 'score': 0.0}, {'token': 'haitian', 'score': 0.0}]","[{'token': 'french', 'score': 0.449}, {'token': 'spanish', 'score': 0.275}, {'token': 'haiti', 'score': 0.141}, {'token': 'creole', 'score': 0.03}, {'token': 'haitian', 'score': 0.018}, {'token': 'english', 'score': 0.017}, {'token': 'arabic', 'score': 0.011}, {'token': 'indonesian', 'score': 0.009}, {'token': 'filipino', 'score': 0.008}, {'token': 'short', 'score': 0.006}]",,,"[{'token': 'english', 'score': 0.655}, {'token': 'spanish', 'score': 0.321}, {'token': 'latin', 'score': 0.006}, {'token': 'creole', 'score': 0.005}, {'token': 'portuguese', 'score': 0.005}, {'token': 'german', 'score': 0.002}, {'token': 'dutch', 'score': 0.002}, {'token': 'italian', 'score': 0.001}, {'token': 'arabic', 'score': 0.0}, {'token': 'catalan', 'score': 0.0}]"
12,dutch,"[{'token': 'dutch', 'score': 0.84}, {'token': 'german', 'score': 0.035}, {'token': 'flemish', 'score': 0.024}, {'token': 'belgian', 'score': 0.022}, {'token': 'boer', 'score': 0.016}, {'token': 'jewish', 'score': 0.014}, {'token': 'afrikaans', 'score': 0.009}, {'token': 'polish', 'score': 0.006}, {'token': 'danish', 'score': 0.004}, {'token': 'suriname', 'score': 0.003}]","[{'token': 'dutch', 'score': 0.896}, {'token': 'belgian', 'score': 0.039}, {'token': 'german', 'score': 0.038}, {'token': 'netherlands', 'score': 0.005}, {'token': 'flemish', 'score': 0.004}, {'token': 'boer', 'score': 0.002}, {'token': 'danish', 'score': 0.002}, {'token': 'swiss', 'score': 0.001}, {'token': 'cape', 'score': 0.001}, {'token': 'polish', 'score': 0.001}]","[{'token': 'dutch', 'score': 0.749}, {'token': 'german', 'score': 0.06}, {'token': 'flemish', 'score': 0.033}, {'token': 'belgian', 'score': 0.031}, {'token': 'jewish', 'score': 0.024}, {'token': 'danish', 'score': 0.02}, {'token': 'polish', 'score': 0.014}, {'token': 'afrikaans', 'score': 0.012}, {'token': 'suriname', 'score': 0.003}, {'token': 'boer', 'score': 0.003}]","[{'token': 'german', 'score': 0.243}, {'token': 'flemish', 'score': 0.09}, {'token': 'afrikaans', 'score': 0.076}, {'token': 'jewish', 'score': 0.069}, {'token': 'belgian', 'score': 0.05}, {'token': 'dutch', 'score': 0.035}, {'token': 'unknown', 'score': 0.026}, {'token': 'african', 'score': 0.022}, {'token': 'baltic', 'score': 0.017}, {'token': 'native', 'score': 0.013}]","[{'token': 'dutch', 'score': 0.907}, {'token': 'netherlands', 'score': 0.027}, {'token': 'german', 'score': 0.013}, {'token': 'belgian', 'score': 0.01}, {'token': 'american', 'score': 0.007}, {'token': 'boer', 'score': 0.005}, {'token': 'afrikaans', 'score': 0.004}, {'token': 'pretoria', 'score': 0.004}, {'token': 'suriname', 'score': 0.003}, {'token': 'european', 'score': 0.002}]"
13,catalan,"[{'token': 'regional', 'score': 0.191}, {'token': 'official', 'score': 0.168}, {'token': 'local', 'score': 0.099}, {'token': 'basque', 'score': 0.093}, {'token': 'main', 'score': 0.081}, {'token': 'spanish', 'score': 0.072}, {'token': 'catalan', 'score': 0.054}, {'token': 'galician', 'score': 0.02}, {'token': 'provincial', 'score': 0.015}, {'token': 'national', 'score': 0.01}]","[{'token': 'it', 'score': 0.86}, {'token': 'this', 'score': 0.07}, {'token': 'ara', 'score': 0.018}, {'token': 'that', 'score': 0.003}, {'token': 'him', 'score': 0.002}, {'token': 'them', 'score': 0.002}, {'token': 'itself', 'score': 0.002}, {'token': 'its', 'score': 0.001}, {'token': 'ain', 'score': 0.001}, {'token': 'oro', 'score': 0.001}]","[{'token': 'unity', 'score': 0.873}, {'token': 'unified', 'score': 0.022}, {'token': 'integral', 'score': 0.007}, {'token': 'independent', 'score': 0.003}, {'token': 'solidarity', 'score': 0.003}, {'token': 'unite', 'score': 0.002}, {'token': 'autonomy', 'score': 0.002}, {'token': 'united', 'score': 0.002}, {'token': 'union', 'score': 0.002}, {'token': 'alliance', 'score': 0.001}]","[{'token': 'it', 'score': 0.319}, {'token': 'this', 'score': 0.085}, {'token': 'aragon', 'score': 0.038}, {'token': 'ara', 'score': 0.032}, {'token': 'galicia', 'score': 0.03}, {'token': 'alba', 'score': 0.024}, {'token': 'unity', 'score': 0.02}, {'token': 'itself', 'score': 0.019}, {'token': 'valencia', 'score': 0.012}, {'token': 'that', 'score': 0.011}]","[{'token': 'spanish', 'score': 0.996}, {'token': 'catalan', 'score': 0.002}, {'token': 'spain', 'score': 0.001}, {'token': 'portuguese', 'score': 0.0}, {'token': 'catalonia', 'score': 0.0}, {'token': 'ruling', 'score': 0.0}, {'token': 'european', 'score': 0.0}, {'token': 'valencia', 'score': 0.0}, {'token': 'pp', 'score': 0.0}, {'token': 'italian', 'score': 0.0}]"
14,italian,"[{'token': 'italian', 'score': 0.999}, {'token': 'french', 'score': 0.0}, {'token': 'sicilian', 'score': 0.0}, {'token': 'german', 'score': 0.0}, {'token': 'swiss', 'score': 0.0}, {'token': 'latin', 'score': 0.0}, {'token': 'lombard', 'score': 0.0}, {'token': 'spanish', 'score': 0.0}, {'token': 'singular', 'score': 0.0}, {'token': 'slovene', 'score': 0.0}]",,,"[{'token': 'italian', 'score': 0.834}, {'token': 'italy', 'score': 0.127}, {'token': 'english', 'score': 0.005}, {'token': 'italia', 'score': 0.004}, {'token': 'french', 'score': 0.004}, {'token': 'spanish', 'score': 0.002}, {'token': 'switzerland', 'score': 0.002}, {'token': 'italians', 'score': 0.001}, {'token': 'sicilian', 'score': 0.001}, {'token': 'particular', 'score': 0.001}]","[{'token': 'italian', 'score': 0.926}, {'token': 'italy', 'score': 0.028}, {'token': 'french', 'score': 0.022}, {'token': 'english', 'score': 0.011}, {'token': 'switzerland', 'score': 0.002}, {'token': 'spanish', 'score': 0.002}, {'token': 'german', 'score': 0.002}, {'token': 'italia', 'score': 0.001}, {'token': 'dialect', 'score': 0.001}, {'token': 'latin', 'score': 0.001}]"
15,swedish,"[{'token': 'swedish', 'score': 0.845}, {'token': 'danish', 'score': 0.145}, {'token': 'norwegian', 'score': 0.006}, {'token': 'icao', 'score': 0.001}, {'token': 'afrikaans', 'score': 0.001}, {'token': 'estonian', 'score': 0.0}, {'token': 'german', 'score': 0.0}, {'token': 'icelandic', 'score': 0.0}, {'token': 'finnish', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}]",,"[{'token': 'finnish', 'score': 0.922}, {'token': 'polish', 'score': 0.042}, {'token': 'swedish', 'score': 0.008}, {'token': 'danish', 'score': 0.005}, {'token': 'estonian', 'score': 0.005}, {'token': 'norwegian', 'score': 0.003}, {'token': 'lithuanian', 'score': 0.002}, {'token': 'latvian', 'score': 0.002}, {'token': 'latin', 'score': 0.001}, {'token': 'spanish', 'score': 0.001}]","[{'token': 'swedish', 'score': 0.622}, {'token': 'finnish', 'score': 0.254}, {'token': 'danish', 'score': 0.037}, {'token': 'icao', 'score': 0.021}, {'token': 'iata', 'score': 0.017}, {'token': 'norwegian', 'score': 0.009}, {'token': 'estonian', 'score': 0.002}, {'token': 'german', 'score': 0.002}, {'token': 'officially', 'score': 0.002}, {'token': 'address', 'score': 0.002}]","[{'token': 'short', 'score': 0.393}, {'token': 'finnish', 'score': 0.313}, {'token': 'swedish', 'score': 0.125}, {'token': 'estonian', 'score': 0.049}, {'token': 'norwegian', 'score': 0.02}, {'token': 'iata', 'score': 0.01}, {'token': 'german', 'score': 0.009}, {'token': 'abbreviation', 'score': 0.007}, {'token': 'icelandic', 'score': 0.006}, {'token': 'also', 'score': 0.006}]"
16,russian,"[{'token': 'russian', 'score': 1.0}, {'token': 'kazakh', 'score': 0.0}, {'token': 'cyrillic', 'score': 0.0}, {'token': 'bulgarian', 'score': 0.0}, {'token': 'ukrainian', 'score': 0.0}, {'token': 'mongolian', 'score': 0.0}, {'token': 'tatar', 'score': 0.0}, {'token': 'ipa', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'russians', 'score': 0.0}]",,,,
17,dutch,"[{'token': 'dutch', 'score': 0.823}, {'token': 'afrikaans', 'score': 0.176}, {'token': 'boer', 'score': 0.001}, {'token': 'german', 'score': 0.0}, {'token': 'french', 'score': 0.0}, {'token': 'nl', 'score': 0.0}, {'token': 'belgian', 'score': 0.0}, {'token': 'flemish', 'score': 0.0}, {'token': 'netherlands', 'score': 0.0}, {'token': 'danish', 'score': 0.0}]",,,,
18,french,"[{'token': 'french', 'score': 0.82}, {'token': 'dutch', 'score': 0.039}, {'token': 'spanish', 'score': 0.036}, {'token': 'english', 'score': 0.011}, {'token': 'polish', 'score': 0.008}, {'token': 'danish', 'score': 0.007}, {'token': 'swedish', 'score': 0.007}, {'token': 'german', 'score': 0.006}, {'token': 'swiss', 'score': 0.005}, {'token': 'czech', 'score': 0.005}]",,"[{'token': 'french', 'score': 0.696}, {'token': 'german', 'score': 0.204}, {'token': 'english', 'score': 0.033}, {'token': 'dutch', 'score': 0.021}, {'token': 'italian', 'score': 0.011}, {'token': 'latin', 'score': 0.009}, {'token': 'swiss', 'score': 0.005}, {'token': 'spanish', 'score': 0.003}, {'token': 'swedish', 'score': 0.002}, {'token': 'catalan', 'score': 0.002}]","[{'token': 'national', 'score': 0.949}, {'token': 'swiss', 'score': 0.025}, {'token': 'super', 'score': 0.003}, {'token': 'challenge', 'score': 0.003}, {'token': 'regional', 'score': 0.002}, {'token': 'hockey', 'score': 0.002}, {'token': 'federal', 'score': 0.001}, {'token': 'austrian', 'score': 0.001}, {'token': 'highest', 'score': 0.001}, {'token': 'professional', 'score': 0.001}]","[{'token': 'french', 'score': 0.883}, {'token': 'german', 'score': 0.075}, {'token': 'dutch', 'score': 0.015}, {'token': 'english', 'score': 0.009}, {'token': 'latin', 'score': 0.005}, {'token': 'italian', 'score': 0.004}, {'token': 'spanish', 'score': 0.003}, {'token': 'swedish', 'score': 0.001}, {'token': 'danish', 'score': 0.001}, {'token': 'portuguese', 'score': 0.001}]"
19,finnish,"[{'token': 'finnish', 'score': 0.919}, {'token': 'swedish', 'score': 0.048}, {'token': 'estonian', 'score': 0.017}, {'token': 'sami', 'score': 0.002}, {'token': 'finland', 'score': 0.001}, {'token': 'synonym', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'dialect', 'score': 0.001}, {'token': 'plural', 'score': 0.001}, {'token': 'icelandic', 'score': 0.001}]","[{'token': 'finnish', 'score': 0.92}, {'token': 'swedish', 'score': 0.037}, {'token': 'estonian', 'score': 0.021}, {'token': 'german', 'score': 0.003}, {'token': 'italian', 'score': 0.002}, {'token': 'dialect', 'score': 0.001}, {'token': 'finland', 'score': 0.001}, {'token': 'synonym', 'score': 0.001}, {'token': 'sami', 'score': 0.001}, {'token': 'russian', 'score': 0.001}]","[{'token': 'finnish', 'score': 0.931}, {'token': 'swedish', 'score': 0.041}, {'token': 'estonian', 'score': 0.013}, {'token': 'italian', 'score': 0.001}, {'token': 'finland', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'dialect', 'score': 0.001}, {'token': 'sami', 'score': 0.001}, {'token': 'synonym', 'score': 0.001}, {'token': 'norwegian', 'score': 0.0}]","[{'token': 'finnish', 'score': 0.912}, {'token': 'swedish', 'score': 0.033}, {'token': 'estonian', 'score': 0.023}, {'token': 'german', 'score': 0.003}, {'token': 'italian', 'score': 0.003}, {'token': 'finland', 'score': 0.002}, {'token': 'dialect', 'score': 0.001}, {'token': 'hungarian', 'score': 0.001}, {'token': 'synonym', 'score': 0.001}, {'token': 'russian', 'score': 0.001}]","[{'token': 'finnish', 'score': 0.895}, {'token': 'swedish', 'score': 0.049}, {'token': 'estonian', 'score': 0.025}, {'token': 'german', 'score': 0.004}, {'token': 'dialect', 'score': 0.003}, {'token': 'sami', 'score': 0.002}, {'token': 'italian', 'score': 0.001}, {'token': 'finland', 'score': 0.001}, {'token': 'synonym', 'score': 0.001}, {'token': 'dialects', 'score': 0.001}]"
